place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBd2JMR0h3EAE,Victor Liu,https://www.google.com/maps/contrib/117701776527965166609/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:54,,,,0,1,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBeXFhYUlREAE,Dom,https://www.google.com/maps/contrib/107646331455446842141/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:54,,,,0,47,2,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRaXBIUXdBRRAB,Kevin Lee,https://www.google.com/maps/contrib/100778068604867572745/reviews?entry=ttu,3,,7 years ago,2017-12-17T14:44:54,,,,0,43,63,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnaS1pSHBBRRAB,Aleksandr Riazanov,https://www.google.com/maps/contrib/100448473107075510591/reviews?entry=ttu,4,"Nice views. A bit small, packed in the evenings. Nice and big place for outdoor exercises. Friendly personal.",7 years ago,2017-12-17T14:44:54,,,,0,16,24,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBdmJELWxnRRAB,Tri Nguyen,https://www.google.com/maps/contrib/107553432295783146682/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:54,,,,0,55,,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBOW9peENBEAE,Mike Brown,https://www.google.com/maps/contrib/116957162223039871582/reviews?entry=ttu,4,"Best pool view ever.. Gym itself is good, a little cramped inside but there is place outside.",7 years ago,2017-12-17T14:44:54,,,,1,208,709,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBaGEzZUxBEAE,Felix,https://www.google.com/maps/contrib/101279975356352827474/reviews?entry=ttu,3,,7 years ago,2017-12-17T14:44:54,,,,0,29,35,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBMnRfc2pRRRAB,Vickneswaran Sellathurai,https://www.google.com/maps/contrib/109612359739398211590/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:54,,,,0,24,5,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURncDRMRTdRRRAB,Pei Hua Yeap,https://www.google.com/maps/contrib/115981550667752323895/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:54,,,,0,121,224,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNnODlmVVR3EAE,Jeffrey Ledesma,https://www.google.com/maps/contrib/101859688754815142364/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:54,,,,0,17,,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRN3RUOXl3RRAB,He Zhihong,https://www.google.com/maps/contrib/109774843804884263187/reviews?entry=ttu,3,"Fantastic view, gym area a bit small though",7 years ago,2017-12-17T14:44:54,,,,0,10,1,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURROXFqbFh3EAE,Jayden Aw,https://www.google.com/maps/contrib/106504913870233084120/reviews?entry=ttu,4,Nice outdoor yoga,7 years ago,2017-12-17T14:44:54,,,,0,70,59,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNRM3NuNWNREAE,Julen,https://www.google.com/maps/contrib/103235087259045116385/reviews?entry=ttu,3,"It has a sauna and Turkish bath included in the entrance fee.
Normal weight room, nothing out of this world. Friendly staff.
In the afternoon-evening there are quite a few people.
They leave you clothes to train and towels to shower.",7 years ago,2017-12-17T14:44:54,,,,0,193,213,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3cHEtTXdBRRAB,Crystal Koh,https://www.google.com/maps/contrib/115830770081303202896/reviews?entry=ttu,5,Not the biggest outlet but has great facilities and very well-equipped. Has a large open space (doesnt belong to them) but they use for HIIT classes. Classes are conducted very professionally. Very crowded after office hours on weekdays except friday,7 years ago,2017-12-17T14:44:54,,,,0,1277,6315,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBbl9ydGZ3EAE,Dean Cheong,https://www.google.com/maps/contrib/109022454544642854879/reviews?entry=ttu,5,"Well maintained equipment, friendly crowd",7 years ago,2017-12-17T14:44:54,,,,0,153,83,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURRMTZtSUZBEAE,Binayak Dasgupta,https://www.google.com/maps/contrib/105458775094844836349/reviews?entry=ttu,5,Nice atmosphere and good staff,7 years ago,2017-12-17T14:44:54,,,,0,22,25,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnbnFEMnhnRRAB,Vikhram R,https://www.google.com/maps/contrib/104439822750254707987/reviews?entry=ttu,5,Wonderful gym with a swimming pool with scenery,7 years ago,2017-12-17T14:44:54,,,,0,24,94,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3NzhLYnBBRRAB,Aimee Tan,https://www.google.com/maps/contrib/100925637061872226236/reviews?entry=ttu,5,Great view,7 years ago,2017-12-17T14:44:55,,,,0,51,236,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURneHBHb0hBEAE,Dominic Tng,https://www.google.com/maps/contrib/108069387920496851338/reviews?entry=ttu,5,Went for a trial. Staff were friendly and helpful! Prices a little steep but otherwise good quality. Also. GOOD VIEW!,7 years ago,2017-12-17T14:44:55,,,,0,41,32,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBaV9ybkdBEAE,Oliver Stein,https://www.google.com/maps/contrib/108123367990888228954/reviews?entry=ttu,4,,7 years ago,2017-12-17T14:44:55,,,,0,49,18,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURndmZERzZBRRAB,Ben Chong,https://www.google.com/maps/contrib/102360071705108693361/reviews?entry=ttu,4,"awesome place with great view. too bad the pool is closed now, else you can swim to a awesome CBD view!",7 years ago,2017-12-17T14:44:55,,,,0,53,31,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBOTlyRzhnRRAB,Darren Le,https://www.google.com/maps/contrib/113815976662139291661/reviews?entry=ttu,4,Love the location and setting. The pool is small but nice,7 years ago,2017-12-17T14:44:55,,,,0,54,6,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNnbFpIR0RBEAE,TC HONG,https://www.google.com/maps/contrib/102246472969377659539/reviews?entry=ttu,1,"Bad control of the class. Register the body Pump class at 12:40pm, 19 Feb 2017. I cannot access the class because all equipments are fully snatched by members. What is he point of having the class registration since if it is for a show system. Decided to feedback to staff on duty. He just diverted u to rate it system for complain/ issues.
At the end, consumers still have to pay monthly member fee for bad services without issue solved .",7 years ago,2017-12-17T14:44:55,,,,2,115,63,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnd29pdHNnRRAB,C Lim,https://www.google.com/maps/contrib/113361824793281661405/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:55,,,,0,19,40,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURRd2VMMWlBRRAB,Mann Ismail,https://www.google.com/maps/contrib/104631773321059526807/reviews?entry=ttu,5,,7 years ago,2017-12-17T14:44:55,,,,0,100,237,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNna282cDZ3RRAB,Jeff Yeo,https://www.google.com/maps/contrib/100475674399406752578/reviews?entry=ttu,4,One of the gym with a awesome view,7 years ago,2017-12-17T14:44:55,,,,0,544,1058,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBMGRDcGNBEAE,Kamal Kamarulzaman,https://www.google.com/maps/contrib/100564589290046623024/reviews?entry=ttu,5,Good gym,8 years ago,2016-12-17T14:44:55,,,,0,257,839,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUN3cHEzMzRnRRAB,Dinyar Ghyara,https://www.google.com/maps/contrib/111237300519444918304/reviews?entry=ttu,5,,8 years ago,2016-12-17T14:44:55,,,,0,285,5235,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBeElITi1BRRAB,Yit Yan Koh,https://www.google.com/maps/contrib/117417063515480731532/reviews?entry=ttu,5,,8 years ago,2016-12-17T14:44:55,,,,0,205,624,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBZ29Mb1pnEAE,Mikhail Zhigarev,https://www.google.com/maps/contrib/114696034184414465312/reviews?entry=ttu,5,Excellent room with a swimming pool and sauna. Super view of the city. Its crowded from 6 oclock. Costs approximately $160 per month.,8 years ago,2016-12-17T14:44:55,,,,0,372,471,1,Otlichnyy zal s basseynom i saunoy. Super vid na gorod. S 6 chasov perepolnen. Stoit priblizitelno 160$ v mesyac.,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBaG9ieHdBRRAB,Amandeep Singh,https://www.google.com/maps/contrib/117861179395843663125/reviews?entry=ttu,5,"Small area wise, but workable during late evenings and weekend. Good mix of classes, nice pool and view.",8 years ago,2016-12-17T14:44:55,,,,0,87,277,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnMnQtV19RRRAB,Franck Espinosa,https://www.google.com/maps/contrib/106200132241277074052/reviews?entry=ttu,3,"Nice location and awesome pool, however gym equipment is old and / or not well maintained",8 years ago,2016-12-17T14:44:55,,,,0,20,,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNnek92cXNnRRAB,Craig Winstanley,https://www.google.com/maps/contrib/109801493932876227673/reviews?entry=ttu,4,Cool city views as you exercise :-),8 years ago,2016-12-17T14:44:55,,,,0,2,10,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBcDhtbGpRRRAB,Bryant Cho,https://www.google.com/maps/contrib/102438334772333344105/reviews?entry=ttu,4,"View overlooking the city is great, however size of pool is small and the gym is rather packed on weekdays.",8 years ago,2016-12-17T14:44:55,,,,1,281,123,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNBXzZ6MXlnRRAB,JT Z,https://www.google.com/maps/contrib/111244706734222654492/reviews?entry=ttu,5,,8 years ago,2016-12-17T14:44:55,,,,0,6,4,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSUNRN2RQV2x3RRAB,P Ho,https://www.google.com/maps/contrib/100240188385041711666/reviews?entry=ttu,3,"While located in prime estate area, this gym sports relatively older equipments, with relatively average changing room facilities.

Its highlight is the heated swimming pool, which overlooks the city area of Singapore. However, it can get seriously crowded in the evenings. Its also awkwardly located right at the entrance of the gym, which makes returning to the changing room feel weird.",9 years ago,2015-12-17T14:44:55,,,,0,140,179,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSUNBb1o2bWJREAE,Marlena Raczkowska,https://www.google.com/maps/contrib/100065735884858301235/reviews?entry=ttu,5,,9 years ago,2015-12-17T14:44:55,,,,0,2,3,,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChZDSUhNMG9nS0VJQ0FnSURBa0tXUEZREAE,Shivananth Ramakrishnan,https://www.google.com/maps/contrib/106995811021649216580/reviews?entry=ttu,5,,9 years ago,2015-12-17T14:44:55,,,,0,7,2,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURBXzlUM25BRRAB,Pedro Adrian Aguirre,https://www.google.com/maps/contrib/116077402776547160820/reviews?entry=ttu,4,Great gym experience! the view in the swimming pool is amazing.... the only down side is that it is very crowded after work....,11 years ago,2013-12-17T14:44:55,,,,0,26,104,1,,
ChIJ-wGHnwsZ2jERgPyF2OTPPWo,Fitness First - One George Street,ChdDSUhNMG9nS0VJQ0FnSURnNm9IdDRBRRAB,Benjamin Whitaker,https://www.google.com/maps/contrib/105424777315587090279/reviews?entry=ttu,5,A stunner. They even provide your workout and swimming gear so you dont have to carry a bag. Plush. Just wear street clothes and sneakers bring your Fitness First card and you can even bring guests on weekends.,11 years ago,2013-12-17T14:44:55,,,,1,41,244,1,,
