place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURiMGVLSDVBRRAB,Hannah Chua,https://www.google.com/maps/contrib/114914507544925702720/reviews?entry=ttu,5,"Fafa has been really kind and friendly! She takes effort to remember your faces!

Billy was clear with the membership details and patient w all my queries.",4 months ago,2024-08-17T14:43:15,,,,0,4,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSURiMGVMLU5REAE,Alison Chai,https://www.google.com/maps/contrib/111945830884475361003/reviews?entry=ttu,5,Fafa and billy were really helpful throughout my process of signing up for membership. ,4 months ago,2024-08-17T14:43:15,,,,0,4,1,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSURieXVudFdBEAE,Anthony Koh,https://www.google.com/maps/contrib/110808123375969533784/reviews?entry=ttu,5,,4 months ago,2024-08-17T14:43:15,,,,0,31,20,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNibjcyQUZ3EAE,KATHERINE OMALLEY,https://www.google.com/maps/contrib/105455081935019219547/reviews?entry=ttu,4,"The Fitness First @ Junction is pleasantly nice and clean. Good service staff.

Syaz was my PT from Fitness First @Junction 10. She is full of enthusiasm, her positive and engaging attitude plus her training knowledge and expertise has help me to achieve my personal health goals. Kudos to Syaz!",4 months ago,2024-08-17T14:43:15,,,,1,2,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNiNjRTMWZnEAE,Rajkumar Elanmaran,https://www.google.com/maps/contrib/114686026750205501386/reviews?entry=ttu,5,"Ive had the pleasure of interacting with Sweatha at Fitness First Junction 10, and I can confidently say she is an outstanding staff member. Sweatha is incredibly respectful and friendly, always going out of her way to meet customers expectations. She is very knowledgeable and kind, making her approachable and easy to talk to. Whether you need assistance or just a friendly conversation, Sweatha is there to help with a smile. Highly recommend seeking her out for any help you need at the gym!",4 months ago,2024-08-17T14:43:15,,,,0,2,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNieElmNE1BEAE,mt16in,https://www.google.com/maps/contrib/116321837254275087668/reviews?entry=ttu,4,"It has an excellent location, a well-equipped gym, and is relatively quiet. The opening time could be more convenient; it opens at 7 AM on weekdays and 8 AM on weekends. Not for early risers :-)",4 months ago,2024-08-17T14:43:15,,,,0,11,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURyNmRLYzR3RRAB,Skyler chan,https://www.google.com/maps/contrib/115736581107007960966/reviews?entry=ttu,5,S.PREMA Sistar very good in helpful and friendly,4 months ago,2024-08-17T14:43:15,,,,0,1,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSURyeHZickZREAE,f T,https://www.google.com/maps/contrib/106180603413005070287/reviews?entry=ttu,5,"Been to 6 diff outlets, this branch had a very cosy vibe and people that work out in the studio seems friendly like all knew each other. Instructor fong remember faces and take care of new student.",5 months ago,2024-07-17T14:43:15,,,,0,85,62,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNyenVIWXNRRRAB,Maisarah Saadon,https://www.google.com/maps/contrib/106496788813834232824/reviews?entry=ttu,5,"I'd like to give a shoutout to S. Prema and Syazlin at the front desk. They consistently greet all members with a cheerful smile, and their small chats truly enhance the whole gym experience. Theres never a dull moment when I step foot in the gym, be it in the day or evening.

Additionally, I absolutely love the atmosphere at Junction 10's gym. Ive visited other outlets before, but nothing compares to Junction 10. Overall, I always feel a sense of belonging and warmth here!",5 months ago,2024-07-17T14:43:15,,,,0,6,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNyenJDNk53EAE,Christina Ang,https://www.google.com/maps/contrib/108835803150676968907/reviews?entry=ttu,5,"I like going to Fitness First @ Junction 10 for my workouts. The classes here are challenging, diverse, and highly effective. Each class is well-structured and caters to all fitness levels, ensuring everyone gets the most out of their workout.

The facilities are clean, well-maintained, and equipped with the latest fitness gear. The overall atmosphere is motivating and supportive.

The receptionist here is also very friendly, particularly Ms. Prema. From the moment you walk in, you're greeted with her warm smile and a positive attitude.",5 months ago,2024-07-17T14:43:15,,,,0,6,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChRDSUhNMG9nS0VJQ0FnSURxbTZZaxAB,ng alex,https://www.google.com/maps/contrib/109197266434087278829/reviews?entry=ttu,5,"Fantastic service at Fitness First, Swaetha! Friendly, efficient, and welcoming front desk staff make checking in a breeze. Keep up the great work!
Positive
Communication",5 months ago,2024-07-17T14:43:15,,,,0,10,2,,"Positive
Communication",
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNybW9qaW5nRRAB,Wong Lilian,https://www.google.com/maps/contrib/114198326790074639434/reviews?entry=ttu,5,"I enjoyed coming to Fitness first for group classes such as yoga , body balance n RPM. Very nice instructors . Friendly counter staff Syzalin always bring smiles n laughter, makes my day.",5 months ago,2024-07-17T14:43:15,,,,0,2,3,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNMelpQa29BRRAB,Ritesh Jha,https://www.google.com/maps/contrib/103432792140515145403/reviews?entry=ttu,5,,5 months ago,2024-07-17T14:43:15,,,,0,46,127,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUR6el9yaThnRRAB,Jonathan Kho,https://www.google.com/maps/contrib/103543257974204860221/reviews?entry=ttu,5,The team at FF J10 demonstrated a genuine commitment to making my experience as pleasant as possible. Their professionalism and friendliness truly set them apart. I highly recommend to anyone looking for a place where the staff go above and beyond to provide excellent service.,6 months ago,2024-06-17T14:43:15,,,,0,7,1,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNqNF9QM2ZREAE,Arvin Singh,https://www.google.com/maps/contrib/110167913719502748538/reviews?entry=ttu,5,Perfect Gym just to hit right after or before work! Every staff and crowd is super friendly and have to give credits to Advisor AL for her constant support and regular check ins with individuals. Splendid job and keep up the good work! ,7 months ago,2024-05-17T14:43:15,,,,0,5,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUREbFpibU1REAE,Xiaoshu Chen,https://www.google.com/maps/contrib/102457848922455784971/reviews?entry=ttu,5,"The gym experience here is good so far, and the crowd density is manageable. Advisor AL is very responsible. There was a period of nearly a month when I didnt come to the gym, and she came to check in and offer some advice.",8 months ago,2024-04-17T14:43:15,"Hi Xiaoshu,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - AL. Her efforts being recognised is definitely something I would like to share with herself. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",7 months ago,2024-05-17T14:43:15,0,3,8,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUREMW9QRWlBRRAB,I Ramirez,https://www.google.com/maps/contrib/107613951056751076911/reviews?entry=ttu,5,"Great club, great clases, it has all the necessary machines and plenty of free weights. Chilled club members and staff with a friendly inclusive atmosphere.",8 months ago,2024-04-17T14:43:15,"Hi Ramirez,


Thank you for your generous 5 star rating. I am pleased to hear about your gym experience over here in Fitness First Junction 10. This is something that I would love to share with them to let them know that their efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",7 months ago,2024-05-17T14:43:15,0,9,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNEMlo2ZXFBRRAB,Adelina Tan,https://www.google.com/maps/contrib/110499635928104710384/reviews?entry=ttu,5,"Had a great and effective BURN class on Thursday by Tony. Though it was a lengthy two minutes workout he broke it down into two 40 sec normal pace and two 20 sec speed. Notice that I burnt 50 percent more calories than usual. Thanks, Tony.",8 months ago,2024-04-17T14:43:15,"Hi Adelina,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our trainer - Tony. This is something that I would love to share with him with regards to his efforts being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider. And keep on burning those calories Adelina. :)


- Shahnan (Club General Manager of Fitness First Junction 10)",7 months ago,2024-05-17T14:43:15,1,1,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUNEd0pUVFh3EAE,Stephen Pang,https://www.google.com/maps/contrib/102560397025093689327/reviews?entry=ttu,5,Good experience,8 months ago,2024-04-17T14:43:15,"Hi Stephen,



Thank you for your generous 5 star rating. Do let us know if there are anything else that we can do to ensure we keep providing members like yourself the 5 star FF gym experience over here. Looking forward in seeing you over at the gym Stephen.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:15,1,4,1,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUQ5cTdxNGl3RRAB,Xingyu Wu,https://www.google.com/maps/contrib/110677780927036925004/reviews?entry=ttu,5,,8 months ago,2024-04-17T14:43:15,"Hi Xingyu,



Thank you for your generous 5 star rating. Do let us know if there are anything else that we can do to ensure we keep providing members like yourself the 5 star FF gym experience over here. Looking forward in seeing you over at the gym Xingyu.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:15,0,7,7,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUQ5bmM2aTRBRRAB,Regina Pang,https://www.google.com/maps/contrib/108964980362326027404/reviews?entry=ttu,5,"Kenny is very helpful and friendly consultant. Overall good place, good vibes, really friendly people, staff and good instructors.",8 months ago,2024-04-17T14:43:16,"Hi Regina,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - Kenny as well as the entire team. This is something that I would love to share with them to let them know that their efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,3,10,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUQ5MmJpVHdBRRAB,Serene Teo,https://www.google.com/maps/contrib/102663650858831497413/reviews?entry=ttu,5,"When I made my first inquiry about the classes in Fitness First Junction 10, Kenny, the consultant, promptly reached out and he is helpful in getting a trial class for me and showed me around the gym. He was clear in explaining the facilities, classes and membership plans. He is also very responsive when I have questions or need any help. Thank you, Kenny!

I also would like to thank my personal trainer, Ahmad, for his great expertise and guidance, my fitness level has improved and I feel much stronger than before. Ahmad has been patient and encouraging in explaining and guiding me through the different workouts. He is also very attentive to details, safety and injury prevention, emphasising proper form and techniques to prevent any injuries. I know I'll be in good hands training with him!",8 months ago,2024-04-17T14:43:16,"Hi Serene,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - Kenny as well as our trainer Ahmad. This is something that I would love to share with them to let them know that their efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,2,5,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUQ5d2ZtWFRREAE,Xavier Woo,https://www.google.com/maps/contrib/116942274558514515694/reviews?entry=ttu,5,"Kenny at the J10 branch of Fitness First has been an incredible consultant for all my membership matters. His dedication, knowledge, and genuine care for my fitness journey have truly made a difference. Kennys professionalism and willingness to go the extra mile have made my experience at Fitness First exceptional. I highly recommend him to anyone seeking guidance and support in their fitness goals.",9 months ago,2024-03-17T14:43:16,"Hi Xavier,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - Kenny. This is something that I would love to share with him to let him know that his efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,1,5,1,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUQ5cW92amNBEAE,Ann Meow,https://www.google.com/maps/contrib/103882782519150276010/reviews?entry=ttu,5,"Had the chance to meet Kenny during my first visit and learned a lot about FF from him - body scan machine, studio classes, amenities, fitness equipment. He listened to my goals and advised a few membership plans for me to consider. I like how he is really enthusiastic and passionate about fitness and his work. He never fails to smile and say hi to everyone he knows in the gym! Do look for him if youre still on a lookout for gym memberships.

I took up a 4mth plan to test waters but ended up upgrading to a 12mth plan because i enjoy heading down to have me-time! Also had the privilege to sign up for PT with Desmond - it was great learning from him.

However J10 isnt my preferred outlet as it is only a Premium outlet, without certain benefits (provision of outfits, infused water) which i think is quite important to me. In terms of facilities, Westgate is better.",9 months ago,2024-03-17T14:43:16,"Hi Ann,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - Kenny as well as our trainer Desmond. This is something that I would love to share with them to let them know that their efforts are being recognised. At the same time, we will look at the opportunities to further improve our J10 outlet. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,2,196,600,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUQ5a28tM0dBEAE,Dawn Tan,https://www.google.com/maps/contrib/118176787115452335145/reviews?entry=ttu,5,Great gym with plenty of classes and equipment,9 months ago,2024-03-17T14:43:16,"Hi Dawn,


Thank you for your generous 5 star rating. At the same time, do provide us feedbacks if any, on what we can do better to continue bringing a 5 star gym experience for yourself. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,1,4,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChZDSUhNMG9nS0VJQ0FnSUQ5dklQRFhnEAE,Yingwen Ang,https://www.google.com/maps/contrib/114504807372423340222/reviews?entry=ttu,5,signed up here with Kenny as my consultant who answered all my concerns. Clean gym and great staffs with good group classes,9 months ago,2024-03-17T14:43:16,"Hi Yingwen,


Thank you for your generous 5 star rating. I am pleased to hear about your experience with our consultant - Kenny. This is something that I would love to share with him to let him know that his efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",8 months ago,2024-04-17T14:43:16,2,19,18,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURRdkxQcjVRRRAB,Vishal Pendharkar,https://www.google.com/maps/contrib/106587282851270444211/reviews?entry=ttu,1,"Unlike Fitness First platinum like in metropolis. This club does not provide with any attire. Only towels are given. So definitely over priced than other gyms.
Considering the limitation of space this club has, it is extremely crowded in the evening. The staff is rude. One day a staff member who was not even wearing Fitness first attire told me that he is a supervisor and started telling me about the fitness first policy. When I approached the front desk, they had no clue.. this guy followed me to the front desk and started arguing with me. I just left..
I am a member of FF since long time and I am regular patron on Metropolis gym.. never had such a rude experience.",10 months ago,2024-02-17T14:43:16,"Hi Vishal,


Thank you for your rating and feedback. I am sorry to hear that your gym experience was neither great nor positive. With regards to the no attire provided, just to share that J10, AMK and Tampines are premium clubs that doesnt provide any workout attires unlike the platinum clubs. Pertaining to the encounter that youve had with our fitness team leader, I believe that there might have been a misunderstanding. Based on this matter, I believe that a member was caught by our staff not adhering to our gym policies, whereby this particular member was using inappropriate footwear while on the treadmill. That is definitely against our safety policy and we have the right to inform a member accordingly on the clubs rules and guidelines. I am not sure if this is the incident that you are referring to. Nonetheless if it is, I would like to apologise for this unfortunate incident. I also acknowledge that our staff might not have been in uniform however, I must emphasise that its our duty to inform members immediately especially when it comes to a members safety on the gym floor. And i believe that the staff only has good intentions and hence the necessary call to action. If you have any other concerns, you can kindly approach myself over at the gym. Thank you once again for being a great supporter of Fitness First for the last few years.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,3,658,16954,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUQxemQzd2dnRRAB,iayeong,https://www.google.com/maps/contrib/112163071577439433289/reviews?entry=ttu,5,My son Junseo attended the sessions with a trainer named Rai for vacation. His posture and height is getting proper and his health is getting better everyday. I am very satisfied with his result of PT and thank you for Rais efforts for my son.,11 months ago,2024-01-17T14:43:16,"Hi there,


Thank you for your generous 5 star rating. I am pleased to hear about your sons fitness experience with our fitness Manager - Rai. This is something that I would love to share with him to let him know that his efforts are being recognised. Once again, thank your for choosing Fitness First as your preferred health club provider.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,2,2,3,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURWbGRMTDVRRRAB,Ti268,https://www.google.com/maps/contrib/108419246952365330316/reviews?entry=ttu,3,,a year ago,2023-12-17T14:43:16,"Hi there,


Thank you for your 3 star rating. Do share with us what we can further improve on, to ensure we keep providing members like yourself the 5 star FF gym experience over here. Looking forward in seeing you over at the gym.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,0,1,,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURsZ0xyRjZRRRAB,Nur Fazsreena Mohd Faddli,https://www.google.com/maps/contrib/106177783512012490535/reviews?entry=ttu,5,I truly enjoy Rai's & Danny's Boom class on every Wednesdays because it is really engaging and fun. There is a perfect blend of intensity and endurance. I look forward to Wednesdays the most because of Boom class.,a year ago,2023-12-17T14:43:16,"Hi Nur,

Thank you for your generous 5 star rating as well as your feedback with regards to our trainers Rai and Danny. I am delighted to hear about the great experience that youve had when you are attending our Boom class. This is something that I would love to share with the team to let them know that their efforts are being recognised. Looking forward in seeing you over at the gym for more of our Boom classes. Keep on punching Nur.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,1,1,1,,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNsemVYUHF3RRAB,Jhun Dedote,https://www.google.com/maps/contrib/114839282706274590379/reviews?entry=ttu,5,,a year ago,2023-12-17T14:43:16,"Hi Jhun,



Thank you for your generous 5 star rating. Do let us know if there are anything else that we can do to ensure we keep providing members like yourself the 5 star FF gym experience over here. Looking forward in seeing you over at the gym Jhun.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,0,46,5,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSUNscE95YTZBRRAB,Jeremiah Yeo,https://www.google.com/maps/contrib/112496925373566429376/reviews?entry=ttu,1,"Gym was very dark and dingy, air conditioning was not working properly and the place smelt like sweat. Equipments were not wiped down properly. Changing rooms and toilets are run down and not well maintained, some lockers were broken and toilets were crampy and not ventilated properly.",a year ago,2023-12-17T14:43:16,"Hi Jeremiah,

Thank you for your rating and feedback. I am sorry to hear that your gym experience was neither great nor positive. With regards to the air conditioning, we have already approached the building management and currently it is working fine. Pertaining to the lockers, we are looking forward to revamp it in the future to ensure we can give members a better locker room experience. And for the machines, Ive already highlighted this to our cleaning staff to do the necessary actions. Once again, sincere apologies and thank you for providing us these feedbacks so that we can continue to do better.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,2,11,63,1,,
ChIJx6EEULwR2jER8Ps0iB4n4to,Fitness First @ Junction 10,ChdDSUhNMG9nS0VJQ0FnSURGNTZHeXFBRRAB,Yangxuan Huang,https://www.google.com/maps/contrib/103593417368878679493/reviews?entry=ttu,5,,a year ago,2023-12-17T14:43:16,"Hi Yangxuan,

Thank you for your generous 5 star rating. Do let us know if there are anything else that we can do to ensure we keep providing members like yourself the 5 star FF gym experience over here. Looking forward in seeing you over at the gym Yangxuan.


- Shahnan (Club General Manager of Fitness First Junction 10)",9 months ago,2024-03-17T14:43:16,0,57,224,1,,
