place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNIdTdUVWhnRRAB,PYEO,https://www.google.com/maps/contrib/117972301784790356797/reviews?entry=ttu,5,"I enjoyed going to Tanjong Pagar VA for a few reasons:
- my wonderful and committed PT, Vanessa!! She provided a lot of good cues and instructions on what to do with each machine and how to ensure I dont get injured when doing certain exercises be it on or off the machines. She meticulously followed up with me on the exercises that I learnt from my physiotherapists and incorporated them into my weekly training routine to ensure I maximised the chances of my legs recovery. She also specially curated a weekly programme for me to focus on strengthening my upper and lower body which I greatly appreciated her efforts! Look for Vanessa if you need an effective PT session!
- the staff esp. Zul and Nabil are extremely friendly and make the efforts to remember my name! I always feel so welcomed by them when they greet me by my name whenever they are at the counter. Their cheerful smiles and warmth personalities bring up the service level at this outlet!
- the gym area is bigger than some of the outlets though some of the machines might look a bit dated.",3 months ago,2024-09-17T14:50:20,"Hi Pyeo,



Thank you for this glowing review of Vanessa and the team! We are so happy to hear you are enjoying our counter service and your personal training. Great to hear you are seeing progress with your recovery, and are happy with the support received from Vanessa. We will be sure to celebrate this with Vanessa, Zul, Nabil and the rest of the team, and look forward to seeing you in the club soon. We also note your feedback with regards to the machines looking dated, which we will keep in mind. Thanks again for the feedback.",3 months ago,2024-09-17T14:50:20,0,12,7,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUQ3czhqZnFnRRAB,Roy,https://www.google.com/maps/contrib/113090771479418478496/reviews?entry=ttu,5,"Spacious and clean gym with a wide range of machines and equipments, I come here on the daily and I am impressed with the high standards that the gym maintains in terms of cleanliness, order and service.",3 months ago,2024-09-17T14:50:20,"Hi Roy,



Thank you for the positive review! We are really happy and appreciative to hear you are satisfied with the club! We will be sure to celebrate this feedback with the club team, and we look forward to seeing you in the club soon.",3 months ago,2024-09-17T14:50:20,0,8,1,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSUQ3c2RfelNBEAE,Li Ting Tan,https://www.google.com/maps/contrib/113169268935879328397/reviews?entry=ttu,5,Thank you Isaac and the Operation Team for the prompt response which facilitated membership freeze request to be processed seamlessly.,3 months ago,2024-09-17T14:50:20,"Hi Li Ting,



Thank you for the positive review! We are really glad to hear you had a great experience in resolving your membership request. We will be sure to celebrate this with Isaac and the rest of the team! Looking forward to seeing you back in the club soon.",3 months ago,2024-09-17T14:50:20,0,1,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSUQ3cE9XWUNBEAE,anthony Toh,https://www.google.com/maps/contrib/112256011715888727743/reviews?entry=ttu,3,Good gym space but shower room wall full of black mold . Look like not done cleaning daily . Dinning area ductbin are over full and no staff settle the bin that full.,3 months ago,2024-09-17T14:50:20,"Hi Anthony,



Thank you for the review, and we apologize for the negative experience! Rest assured we remain committed to providing a clean and premium experience, and the feedback has been shared with the relevant departments.



We look forward to seeing you in the club soon!",3 months ago,2024-09-17T14:50:20,1,1,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURiazVIM0lREAE,Joo Kee Choong,https://www.google.com/maps/contrib/102465645512815730963/reviews?entry=ttu,5,"Good experience and first impression at the gym. Was just looking around and the staff Justine was helpful, especially when showing the facilities. Professional, and very respectful. Overall an excellent experience",4 months ago,2024-08-17T14:50:20,"Hi Joo Kee,



Thank you for the positive review! We are really happy to hear you had an excellent experience with Justine whilst visiting our club. We will be sure to celebrate this with Justine and the rest of the team, and looking forward to seeing you in the club soon!",4 months ago,2024-08-17T14:50:20,0,13,7,1,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURicmE3eWZnEAE,Fangying Chen,https://www.google.com/maps/contrib/105200803137794685595/reviews?entry=ttu,1,"Poor service, rude staff. Don't recommend.

The staff member offered to show me around the studio after my first lesson. However, I ended up waiting for 10 minutes without any assistance, leading me to leave. Shortly after, I received a call from her and she was upset that I had left and demanded that I should have sought her out. Her tone was aggressive, and she expressed anger over my decision not to join the gym due to unfriendly staff--something my friend also experienced.

Furthermore, during our conversation, she shouted at me, stating that she let me in despite me being one minute late. In reality, she informed me that latecomers were not allowed to join the class, and she merely observed me attempting to enter from a distance. My friend was also denied entry due to being 10 minute late. While it is reasonable to not allow latecomers to enter, it should be conveyed to the customers clearly and the staff in VA did not manage to do that. There was no mention of any grace period nor any rules about late comers, even after my friend message them to inform that she would be late.

Overall a really unforgettable experience, the call left me feeling quite shaken because of how aggressive she was...",4 months ago,2024-08-17T14:50:20,"Hi Fangying,



We are sorry to hear of your negative experience. We take feedback seriously and will check in with the team to see how you and your friends situation could have been handled better.



In order to ensure a premium experience for our members, as well as first time visitors, we require the participants to rock up on time. For first time visitors, we also need to do an on boarding which takes some time.



Please feel free to send us an email at tanjong@virginactive.com.sg should you have further feedback, so that we can get in touch with you to find out how we can support.



We hope to see you in the club again, and rest assured we will look into the feedback shared.",4 months ago,2024-08-17T14:50:20,5,2,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSURibWRXNDhBRRAB,Yu Xin Cheong,https://www.google.com/maps/contrib/106304024577112337017/reviews?entry=ttu,1,"Very unfriendly and unprofessional place. Was 10 minutes late to a class and they denied entry entirely. Did not inform us on the no late entry policy at all. When asking for help from the receptionist, they were really dismissive and rude about it. Receptionists were very argumentative and not helpful at all. Take note that I did message them about me coming in late beforehand, and they replied but did not bother to mention this rule until I reached.

100% will not recommend this place. They also constantly call you and harass you to join the gym so I think it is bizarre that they never bothered to mention the policy :)

Thats not even the worst part. After my friends and I left, a staff member called us to ask us about out whereabouts (she was suppose to show us around the gym after class, but we waited for 10 minutes and no one contacted us). When we said that we left, the staff became very rude. My friend said that she would not be joining the gym anyway due to bad service and the staff then began to scold her, claiming that she should be glad she allowed her in despite her being 1 minute late. How ironic ",4 months ago,2024-08-17T14:50:20,"Hi Yu Xin,



Sorry for the negative experience. Thank you for sharing this feedback with us, we appreciate this and always strive to provide great service for our members. We will definitely look into how we can communicate better, and the level of service offered at our reception counter.



With regards to your experience on being 10 minutes late, we do require participants to rock up on time, which aims to keep our group exercise experiences safe (ensure adequate warm up, orientation and set up of equipment etc), and also a smooth and enjoyable experience for all the members, who would by then be immersed into the class experience. We also require some time to onboard first time visitors, which includes a health check before allowing exercise in our facilities.



We would like to seek your assistance in writing in to tanjong@virginactive.com.sg so that we can reach out to you and understand your feedback further.



Thank you.",4 months ago,2024-08-17T14:50:20,2,1,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURiMW83TldnEAE,Maey Ngorh,https://www.google.com/maps/contrib/105042829304598053002/reviews?entry=ttu,5,Justine at VA Tg Pagar is great. I have yet to take up membership as I m in between another but Justine is patient and understanding of my club considerations. She takes time to identify your preference and needs to explore which VA facilities would be an advantage. She does not run a hard sell blindly. For this I will keep VA in mind for my next fitness club enrollment though more ex. MG,4 months ago,2024-08-17T14:50:20,"Hi Maey,



Thank you for the positive feedback on Justine! We are really glad to hear that you had a positive first experience with us. We will be sure to celebrate this feedback with Justine and the rest of the team, and we hope to welcome you onboard as a member soon!",4 months ago,2024-08-17T14:50:20,0,2,1,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURiNXUzc2FBEAE,Mer L,https://www.google.com/maps/contrib/115742766165780352709/reviews?entry=ttu,5,"Fantastic service and attitude from staff, Justine! The gym is clean and big, making the whole gym experience very positive.",4 months ago,2024-08-17T14:50:20,"Hi Mer,



Thank you for the positive review for Justine, we are so happy that you had a great experience with Justine, and that you are enjoying the club. We will be sure to celebrate this feedback with Justine and the rest of the team, and look forward to seeing you in the club soon!",4 months ago,2024-08-17T14:50:20,0,7,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNicDZMVy1BRRAB,cha catherine,https://www.google.com/maps/contrib/115015256737902220701/reviews?entry=ttu,5,"Ive been training with my personal trainer Ivan for the past 8 months, and I couldnt be happier with the results. Thanks to his patience and expertise, I achieved my very first unassisted pull-ups!
My overall fitness has significantly improved and seen a great transformation in my body composition. Ivan is incredibly patient and knowledgeable, tailoring each session to meet my specific goals and needs. I highly recommend him to anyone looking to make a positive change in their fitness journey!",4 months ago,2024-08-17T14:50:20,"Hi Catherine,



Thank you for this glowing review on your personal trainer Ivan! We are so happy to hear of your progress and improvement. We will be sure to celebrate this feedback with Ivan and the rest of the team, and looking forward to seeing you in the club soon!",4 months ago,2024-08-17T14:50:20,0,3,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNiMjZqV2lBRRAB,Thomas Harding,https://www.google.com/maps/contrib/102634921178380379727/reviews?entry=ttu,5,,4 months ago,2024-08-17T14:50:20,"Hi Thomas,



Thank you for the positive review! We are so glad to hear you had a good time with us. Looking forward to seeing you in the club soon.",4 months ago,2024-08-17T14:50:20,0,27,1,1,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChRDSUhNMG9nS0VJQ0FnSURybXBsZxAB,Daniel Chia Ka Jun,https://www.google.com/maps/contrib/108717209215814535641/reviews?entry=ttu,5,"I have always been wanting to try VA for a long time but the initial deterring factor was the price point, as compared to the next biggest competitor (Fitness First) in the area.

However, I did not regret joining VA membership after having experienced a wonderful service provided by the whole Tanjong Pagar team over the past two months here.

FOH:
I recalled dropping by on a late afternoon of Vesak Day to make an enquiry on what VA has to offer. I was immediately greeted by the pleasant team member as soon as I stepped out of the lift and was asked how I can be assisted. Having understand my enquiry, she had me seated while she paged for an available relationship consultant to meet up with me.

While waiting for my consultant, I took notice of the FOH checking in processes on a peak day. One word: SEAMLESS!

Within 15 seconds the whole check-in process was completed. While the member approach the first team member for check-in, the other 2 team members were already preparing the locker keys and workout attires. An additional person was on standby to assist any time to ease the waiting time where needed.

Im rather impressed at the level of meticulous planning the FOH manager must have taken into consideration in ensuring that the members get what they needed fast to start their session even during the peak-hours.

RELATIONSHIP CONSULTANT:
I was later greeted by Kishen my consultant. Really great welcoming personality and instantly connect on a personal level being able to understand my concerns, needs and past experiences I had with other brand clubs.

I was given a guided gym tour and explained what this studio has to offer in terms of facilities and equipments and spaces. Kishen also took the time to share the available packages based on my fitness needs and clarify any doubts I have regarding to the billing cycle and T&Cs.

FACILITIES:
The male locker room is very spacious, with an impressive minimum of 20 shower cubicles and over 200 lockers. The locker room has great ventilation system, and they have a locker room attendant readily on duty in ensuring the locker is well-maintained.

However, I do feel that the common corridor of the shower area could be better maintained, as it would get rather slippery during peak hours. I also felt that the maintenance of the lockers could be done a lot better, as the locks tend to be rather faulty. It gets really frustrating and I could occasionally hear other members frustrations too.

PERSONAL TRAINER:
I was quickly connected with my PT, Samuel, the following day after having signed up with VA and scheduled our one-time complimentary PT session.

Through our first session, I could sense the passion and enthusiasm Samuel has as a very young PT. He took genuine interests on assisting me in attaining my fitness goals, by asking many relevant questions, such as my past fitness experiences, dieting, working schedules and both short-term and long-term goals I hope to achieve.

After our first complimentary session, without hesitation I took up the 3-months training program with Samuel when he introduced the various PT packages offered by the club.

Over the past 2 months, with Samuels clear explanation and easy-to-follow exercises & training programs, I find myself easily attune to the training planned by him. With each PT session meet-up, Samuel will always make our training challenge, yet fun and enriching at the same time by introducing new exercise routines and machines to keep me engaged.

The one biggest wishlist that I would like to ask for, is to probably have an integrated program into the VLocker App; for the PTs and Trainees to track their individual training programs, and performances. This is to have a clearer visibility like how we can track our bills and bookings of classes.

Lastly, I would like to take this opportunity to show my heart-felt appreciation for Sameul and every one in the club; including the class facilitators, in making my fitness journey at VA a warm-welcoming and friendly place to be at. Great job!",5 months ago,2024-07-17T14:50:20,"Hi Daniel,



Thank you for the detailed review, and for highlighting areas where we can improve. We take our member feedback very seriously, and would like to assure you that we are working on improving the points raised in your feedback. Please feel free to continue sharing further feedback with us via email at tanjong@virginactive.com.sg if the need arises, and we will get back to you as soon as possible.



We are super happy to hear that you are satisfied with our front of house operations and service! It is also great to hear you had a positive experience with Kishen and Samuel!



We will be sure to celebrate this feedback with Kishen, Samuel, and the front of house team. We look forward to seeing you in the club soon!",4 months ago,2024-08-17T14:50:20,1,4,6,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURyeXVXLUh3EAE,Black Butterfly,https://www.google.com/maps/contrib/110316550978768033605/reviews?entry=ttu,5,"Initially, I was unsure about stepping out of my comfort zone and attempting to transform my body at the gym. I was overwhelmed by the thought of exercising in a gym filled with intimidating equipments and experienced individuals. Especially when I am unfamiliar with the techniques used in fitness training.

However, upon meeting Samuel, all of my doubts dissipated. His calm demeanor and encouraging attitude immediately put me at ease, and I knew that I was in good hands. Samuels dedication to my progress was evident from the beginning of our training sessions. His unwavering support and expert guidance instilled a newfound sense of confidence in me. With Samuel by my side, I am certain that I will conquer my fitness goals and achieve the results I have always dreamed of.",5 months ago,2024-07-17T14:50:20,"Hi Black Butterfly,



Thank you for this glowing review for Samuel, our personal trainer! We are so happy to hear that Samuel was able to help you with your fitness journey in our club. We will be sure to celebrate this with Samuel and the rest of the team. Looking forward to seeing you in the club soon!",4 months ago,2024-08-17T14:50:20,1,2,7,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSUNybnFEcE1BEAE,Abigail Lois Yong,https://www.google.com/maps/contrib/118165558887205401885/reviews?entry=ttu,4,"Really thankful to have Nicole as my PT! Learnt a lot over the past 9 + month 


She's super patient and encouraging. And would breakdown the concepts for me so I won't just do blindly but understand!",5 months ago,2024-07-17T14:50:20,"Hi Abigail,



Thank you for this glowing review for Nicole, we are super happy to hear you are enjoying your personal training sessions with her.



If there is any feedback you would like to provide for us to bring your experience from 4 to 5 stars, please feel free to send us an email at tanjong@virginactive.com.sg so that we can reach out to you and work on the feedback.



We will be sure to celebrate this with Nicole and the rest of the team, and look forward to seeing you in the club soon!",5 months ago,2024-07-17T14:50:20,0,10,13,1,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSURMd29hSE5nEAE,Cindy Yeo,https://www.google.com/maps/contrib/111935636989110683103/reviews?entry=ttu,5,Nicolas at virgin active is awesome ! Always so helpful & friendly! ,5 months ago,2024-07-17T14:50:20,"Hi Cindy,



Thank you for the positive review! We are so happy that you have had a good experience with Nicolas. We will celebrate this with Nicolas and the rest of the team, and look forward to seeing you in the club soon!",5 months ago,2024-07-17T14:50:20,0,5,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNMcl9MRXZnRRAB,C,https://www.google.com/maps/contrib/108499051228689961400/reviews?entry=ttu,2,"Great facilities but once you've signed up, the service will be horrible. All they care about is scamming people with incorrect billing once you request to downgrade or cancel your membership. Seems like their staff who handles billing need to learn how to read!",5 months ago,2024-07-17T14:50:20,"Hi C,



We are sorry to hear of your negative experience, it sounds like we may have let you down in assisting you with a membership change. We would appreciate if you could send us an email at tanjong@virginactive.com.sg so that we can reach out to you and assist. We will take this feedback on board, and remain committed to delivering an amazing experience for our members. Looking forward to hearing from you soon.",5 months ago,2024-07-17T14:50:20,1,23,2,1,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNScnFDaGxnRRAB,Rahul Baid,https://www.google.com/maps/contrib/115658371348048994675/reviews?entry=ttu,5,"My go-to gym. Has good range of equipment. Big gym floor. Has a pool. Only negative is that i have seen some VA trainers train during peak times (by themselves, no client)",5 months ago,2024-07-17T14:50:20,"Hi Rahul,





Thank you for leaving us a positive review! We are delighted that you enjoyed your experience with us. Should you have any further feedback, do send an email to tanjong@virginactive.com.sg to get in touch with us.",a year ago,2023-12-17T14:50:20,0,45,26,1,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSUNMbXVpN1RnEAE,Kai Qin,https://www.google.com/maps/contrib/109538051450176300677/reviews?entry=ttu,5,"I was introduced to Virgin Active Tanjong Pagar by one of the staff, Nicolas Tauvy. He is extremely helpful by recommending the best plan for my needs and is always so quick to provide assistance. Please reach out to him if you are interested to know what Virgin Active has to offer!

Additionally, I really enjoy the pilates and yoga classes in Virgin Active Tanjong Pagar! It's the best option for a working individual like me to exercise during my lunch break. The facilities and toilets are well-maintained, with hair dryers and straighteners available for females! I have tried other ClassPass classes but none fares better than Virgin Active.",5 months ago,2024-07-17T14:50:20,"Hi Kai Qin,



Thank you for leaving us a positive review! We are really glad to hear you have decided to join us, welcome aboard! We are happy to hear that you had a great experience with Nicolas, and that you enjoy our facilities. We will be sure to celebrate this with Nicolas and the rest of the team, and we look forward to seeing you in the club soon!",5 months ago,2024-07-17T14:50:20,0,4,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUNMbW9TMDl3RRAB,Yun Zhen Khew,https://www.google.com/maps/contrib/101503709865223060057/reviews?entry=ttu,5,"Fantastic facilities, clean and very-well managed! efficient and very helpful team! 10 stars to sales manager Nicolas Tauvy!",5 months ago,2024-07-17T14:50:21,"Hi Yun Zhen Khew,



Thank you for leaving us a positive review, we are so happy to hear you are having an enjoyable experience with us, enjoy the facilities, and that you were well supported by Nicolas. We will be sure to celebrate this with Nicolas and the rest of the team, and look forward to seeing you in the club soon!",5 months ago,2024-07-17T14:50:21,0,9,3,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChdDSUhNMG9nS0VJQ0FnSUR6MkpEdDFnRRAB,Asian Trumpet,https://www.google.com/maps/contrib/101407387330647789726/reviews?entry=ttu,5,Me n my husband just signed up for membership with the great and super friendly service of Kishen Mahandran. I am very impressed with the facilities which even caters to disabled people with their disabled changing and shower room which is a rare find in fitness clubs here.,6 months ago,2024-06-17T14:50:21,"Hi Asian,



Thank you for the positive review, and welcome onboard! We are elated to hear you have a great experience signing up with Kishen, and that you are happy with the facilities. We will be sure to celebrate this with Kishen and the rest of the team, and look forward to seeing you in the club soon!",6 months ago,2024-06-17T14:50:21,0,4,,,,
ChIJVRohFxMZ2jERTEDZvr2ZecY,Virgin Active Tanjong Pagar,ChZDSUhNMG9nS0VJQ0FnSUN6dmQzM1dREAE,Eddie Ran,https://www.google.com/maps/contrib/106956877532163084582/reviews?entry=ttu,5,"Been here for years, great business gym!",6 months ago,2024-06-17T14:50:21,,,,0,9,8,,,
