place_id,place_name,review_id,name,reviewer_profile,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURubFlmTWlnRRAB,Wayne K,https://www.google.com/maps/contrib/103262424385437434830/reviews?entry=ttu,5,Philips is always greeting me at the counter starting my workout with a smile.,2 months ago,2024-10-10T11:35:31,Thank you for your feedback! Its great to hear that Philip greets you with a smile and starts your workout on a positive note. Were proud to have him on our team and appreciate your kind words. Well make sure to pass along your feedback to him!,2 months ago,2024-10-10T11:35:31,0,8,1,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNwdDVqSnJ3RRAB,Winnie Kang Hui Ling,https://www.google.com/maps/contrib/108460967367380734475/reviews?entry=ttu,5,"I've been with VA Paya Lebar for almost 2 years now, and have been training with their senior trainer Avan Kua. He is very knowledgeable and passionate about his training and I really enjoyed my training sessions with him every week. Do look for him if you wish to kickstart your PT journey! You will not be disappointed ",2 months ago,2024-10-10T11:35:31,"Thank you for taking the time to rate us 5 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We appreciate your support and are delighted to hear that you found our facilities and services to your liking. We strive to provide our members with top-notch service and amenities to help them achieve their fitness goals.



We hope to see you in our club again soon and continue to provide you with a great experience. If theres anything we can do to further enhance your experience, please let us know via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you again for choosing us and for sharing your positive feedback.",a year ago,2023-12-10T11:35:31,0,13,1,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNual9uS0tBEAE,alisha thapa,https://www.google.com/maps/contrib/107612764131254920567/reviews?entry=ttu,5,"Paya Lebar Virgin Active is my fav virgin active out of all. The class schedule, the size of the gym and trainers, everyone is fantastic. The staffs are super friendly, and especial shoutout to Faiz and maya as they are litreally the best. Faiz always goes out of his way to help everyone and Maya is just always smiling and friendly.",2 months ago,2024-10-10T11:35:31,"Thank you so much for your amazing feedback! Were thrilled to hear that Paya Lebar Virgin Active is your favorite. Its wonderful to know that you enjoy the class schedule, gym space, and our fantastic trainers. We're especially happy to hear that Faiz and Maya have made such a positive impact on your experience. Well be sure to pass along your kind words to them! We look forward to continuing to provide you with the best experience every time you visit.",2 months ago,2024-10-10T11:35:31,0,63,27,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNuMmJPQV93RRAB,Billy B,https://www.google.com/maps/contrib/113459292398479608051/reviews?entry=ttu,1,"Dealt with Justine. Insincere and incompetent. A gym membership is such a basic product but she can OFFER
something and FAIL to deliver. And I'm not even sure if she realises what happens. Thus I rather warn others who are joining rather than sort this out with the gym, absolute waste of my time",2 months ago,2024-10-10T11:35:31,,,,2,7,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURIaTZQazBRRRAB,Anuthama Raghupathi,https://www.google.com/maps/contrib/104525638510563882284/reviews?entry=ttu,5,"As someone who didnt always like going to the gym, I now enjoy going to the gym so much more, and a lot of it is because of Khai, who is a very helpful PT, as he looks out for my well-being and goals, and is encouraging and pushes my ability. I can safely say my shoulder mobility has improved, and that Ive gained a lot more strength after being in his care as well. He also gives templates of workouts to do when we dont have sessions, which is super helpful when I want to do my own workouts. Very thankful for his guidance in my fitness journey too!",2 months ago,2024-10-10T11:35:31,Thank you for sharing your experience! Were thrilled to hear that Khai has made your gym visits more enjoyable and helped improve your strength and mobility. We'll pass along your kind words--he'll be delighted! Keep up the great work on your fitness journey!,2 months ago,2024-10-10T11:35:31,1,4,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURIcWRmWmlnRRAB,Jennifer Packet,https://www.google.com/maps/contrib/109665505259433898824/reviews?entry=ttu,5,"The facilities at Virgin Active are amazing. I love the diversity of the classes and the equipment. The customer service is excellent as well, and I'd like to give a special shout-out to Muhammad who was very helpful.",2 months ago,2024-10-10T11:35:31,"Thank you for taking the time to share your feedback with us!

Were thrilled to hear that you're enjoying the diverse classes, top-notch equipment, and the overall facilities at Virgin Active. We'll make sure to pass your special shout-out to Muhammad for being helpful--he'll be delighted to know his assistance made a positive impact.

We look forward to continuing to support your fitness journey!",2 months ago,2024-10-10T11:35:31,0,4,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChRDSUhNMG9nS0VJQ0FnSURIdnNKSxAB,G B,https://www.google.com/maps/contrib/104245580122113223033/reviews?entry=ttu,5,"friendly and helpful counter staff putri and her colleague with long curly hair, that made me feel welcome back to the gym after a long pause!",2 months ago,2024-10-10T11:35:31,"Thank you for your feedback! Were thrilled to hear that Putri and her colleague gave you such a warm welcome back to the gym. We'll be sure to pass on your kind words to them. Were glad youre back, and we look forward to supporting you on your fitness journey!",2 months ago,2024-10-10T11:35:31,0,3,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURIa3EtZUZBEAE,jeffrey yap,https://www.google.com/maps/contrib/107115997600890092728/reviews?entry=ttu,5,Very nice and clean gym equipments!! Friendly and helpful counter staff Philip!,2 months ago,2024-10-10T11:35:31,Thank you for your feedback! Were thrilled to hear you found the gym equipment in top condition and appreciated the friendliness and assistance from Philip. Well make sure to pass along your kind words to him!,2 months ago,2024-10-10T11:35:31,0,131,29,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURIa05MV1N3EAE,Wong Wei Qi,https://www.google.com/maps/contrib/104832180503300458452/reviews?entry=ttu,5,super helpful from Muhammad Faiz! he assisted me with my bookings and allowed me to book the classes super seamlessly:) appreciate his help so so much!!!,2 months ago,2024-10-10T11:35:31,Thank you for your feedback! We're thrilled to hear that Muhammad Faiz was able to assist you seamlessly with your bookings. We'll be sure to pass along your appreciation to him!,2 months ago,2024-10-10T11:35:31,0,4,2,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNINThqc3hRRRAB,Lynette Tan,https://www.google.com/maps/contrib/106114900071444982669/reviews?entry=ttu,5,"Beyond the training, the friendly staff at PLQ Virgin Active always make me feel welcome, and the club's facilities and amenities are top-notch. The gym is consistently clean and comfortable, creating an ideal environment for staying motivated and focused.

When I entered my 50s, I realized how crucial it was to stay fit and healthy. In 2019, I joined PLQ Virgin Active and started training with Avan as my personal trainer. From day one, he has been incredibly professional, customizing every exercise movements to align with my goals, focusing on full-body mobility, strength and muscle mass building. Avan's patience and support got me started and made me enjoy every workout session. Today, I'm proud of the progress I've made - my increased strength and transformed muscle definition are a testament to Avan's dedication. I couldn't have achieved these results without him!",3 months ago,2024-09-10T11:35:31,Thank you for sharing your amazing journey with us! Its great to hear that the friendly staff at PLQ and the top-notch facilities are helping to keep you motivated. A big shoutout to Avan for his dedication and personalized approach to your training - your progress and success truly reflect all the hard work you've both put in! Keep up the incredible work!,2 months ago,2024-10-10T11:35:31,0,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNIc3BqcjhBRRAB,D L,https://www.google.com/maps/contrib/101947765579985684179/reviews?entry=ttu,1,Called multiple times since yesterday - still nobody picks up the phone. Is no one working or is the number just for show...?,3 months ago,2024-09-10T11:35:31,"Were sorry for the inconvenience youve experienced with reaching us. Please feel free to drop us an e-mail at paya@virginactive.com.sg or visit us at the club, and well be happy to assist you promptly.",2 months ago,2024-10-10T11:35:31,0,10,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNINHVtSHdRRRAB,Nosok Na noge,https://www.google.com/maps/contrib/112525424097922504916/reviews?entry=ttu,5,"Working with Coach Avan has been a game-changer for my fitness journey, especially during recovery and post-op rehabilitation. Avan's expertise and personalized approach have helped me regain strength and mobility faster than I expected. He tailors each session to my progress, ensuring a safe and effective recovery process.

The gym itself is always spotless, creating a comfortable and motivating environment. The staff are incredibly friendly and welcoming, making each visit a positive experience. Highly recommend Avan and this branch of VA.",3 months ago,2024-09-10T11:35:31,"Thank you for sharing your positive experience! Were thrilled to hear that Coach Avan has been such a significant part of your recovery journey, providing tailored support and helping you regain strength and mobility. Its wonderful to know that our clean facilities and welcoming staff have also made your visits enjoyable. Well be sure to pass along your kind words to Avan and the team. Thanks again for the recommendation!",3 months ago,2024-09-10T11:35:31,0,80,57,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUQ3MzVlUXFRRRAB,Janelle Yew,https://www.google.com/maps/contrib/101260962403890960045/reviews?entry=ttu,5,"I love all the girls here tonight 30th August  especially Hayati, Atikah,Suhaila & Putri",3 months ago,2024-09-10T11:35:31,"Thank you for the love! Were so glad you had a great time, and well pass your special shout-out to Hayati, Atikah, Suhaila and Putri. Your support means a lot to the team!",3 months ago,2024-09-10T11:35:31,0,8,1,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUQ3bXFhZW1nRRAB,Andrew Ho,https://www.google.com/maps/contrib/106951598074286361922/reviews?entry=ttu,5,I really love the gym. Paya Lebar branch by far the best when it comes to the machines and also the team working there. I'm glad that we had Olga helping us throughout the entire journey of our membership for the past 2+ years. She's the kindest and most responsive by far! It's a pity that we have to move areas but I really hope that one day VA comes to the North East :)),3 months ago,2024-09-10T11:35:31,"Thank you so much for your kind words! Were thrilled to hear that you love the Paya Lebar branch and that Olga has been such an important part of your journey with us over the past 2+ years. Shell be so happy to hear your feedback! We wish you all the best with your move. If youre ever in the area again, dont hesitate to stop by. All the best!",3 months ago,2024-09-10T11:35:31,0,45,25,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUQ3aXVyV3lRRRAB,Vin Rom,https://www.google.com/maps/contrib/114215232160294880530/reviews?entry=ttu,5,"I've had a great experience at Virgin Active Paya Lebar, especially with the well-maintained facilities and the wide range of classes. KC has been very helpful with my membership needs, and Hai Ngee's training has been instrumental in my fitness progress. Overall, I'm very satisfied and appreciate the supportive environment.",3 months ago,2024-09-10T11:35:31,Thank you for your kind words! We're thrilled to hear you've had a great experience at Virgin Active Paya Lebar. High 5 to KC for assisting with your membership and to Hai Ngee for contributing to your fitness progress. We're delighted you're enjoying the facilities and classes. Thanks for being part of our community!,3 months ago,2024-09-10T11:35:31,0,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUQ3N05LT25RRRAB,darryl peh,https://www.google.com/maps/contrib/112294880412164831821/reviews?entry=ttu,5,"I recently had the pleasure of visiting Virgin Active Paya Lebar, where I was expertly assisted by KC. From the moment I arrived, KC provided exceptional service, arranging a spin trial and giving me a detailed tour of the state-of-the-art facilities. Her approach was both professional and thoughtful--she made me feel welcomed and at ease without exerting any undue pressure to commit, which significantly enhanced my overall experience.

KC's ability to balance professionalism with a genuine, personable demeanor left a lasting positive impression on me and on the Virgin Active brand. Her commitment to understanding my needs and ensuring I was comfortable throughout the process was exemplary. Although I am currently bound by an existing gym membership, KC's excellent service has made me eager to transition to Virgin Active as soon as possible. I greatly appreciate her efforts and look forward to becoming a member of this impressive facility.

Please look for KC if you want to signup, she's really good",3 months ago,2024-09-10T11:35:31,"Thank you so much for sharing your positive experience with KC at Virgin Active Paya Lebar! Were delighted to hear how she made your visit welcoming and pressure-free, all while providing exceptional service. Its great to know that KC's professionalism and genuine demeanor left such a strong impression on you. We look forward to welcoming you as a member when the time is right!",3 months ago,2024-09-10T11:35:31,0,64,53,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUM3eFpubkp3EAE,Charlie Cee,https://www.google.com/maps/contrib/102607407096760282496/reviews?entry=ttu,5,"Wonderful gym, clean, the best location. And your crews are the best, especially Maya and Phillips, with their perfect and friendly smile face made my day my day. Both of them are the best represent of the best gym with top-tier service, helpful with top-notch excellence service. Good job, Virgin Active!",3 months ago,2024-09-10T11:35:31,"Thank you for your kind words! Were thrilled to hear you had such a positive experience with us. Maya and Philip are indeed incredible, and were glad they helped make your day brighter. Well be sure to share your feedback with them and the team. Looking forward to welcoming you back soon!",3 months ago,2024-09-10T11:35:31,0,2,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUM3OXQtUHhBRRAB,Allen Andama,https://www.google.com/maps/contrib/117472241078899724986/reviews?entry=ttu,5,"I've been a member at the PLQ branch for a while now, and even though it's smaller compared to some other locations, the experience is exceptional. The staff are consistently friendly and always go the extra mile to ensure you're well taken care of. A special shoutout to Joana, who has been outstanding since day one. Her warm personality and dedication to addressing members' needs have truly made the customer journey remarkable.",3 months ago,2024-09-10T11:35:31,Thank you for your kind words! Were so glad to hear that youve had such a positive experience at the Paya Lebar branch. Well make sure to pass along your special shout out to Joana. Her dedication and ward personality are truly appreciated by our team as well. We look forward to continuing to provide you with an exceptional experience!,3 months ago,2024-09-10T11:35:31,1,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNUNnRlMndRRRAB,Z -,https://www.google.com/maps/contrib/113046573423469443838/reviews?entry=ttu,5,"Wonderful gym with clean equipment, friendly staff and members, and a whole diversity of classes! Sufficient machines for the average gym goer. Great views during cardio too.

Well-stocked and well-maintained changing room with high quality shampoo, conditioner, body soap, and lotion. Mirrors are well-lit too. Lockers are all quite clean so far.

Edit to add: Your staff Maya has been immensely helpful with top-notch customer service - she assisted to store my bulky parcel (meant for delivery which failed) for an evening I had to go into town, and even waited until closing for me to come back. Really appreciate her going the extra mile. You know that at Virgin Active you are paying for not just quality equipment and training slace, but also quality service. ",4 months ago,2024-08-10T11:35:31,Thank you so much for your kind words! Were thrilled to hear that youre enjoying our gym facilities and amenities. We strive to provide a clean and welcoming environment for all our members. Your feedback motivates us to keep up the good work! See you at the gym soon!,6 months ago,2024-06-10T11:35:31,1,113,271,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSURiNGJqdm5RRRAB,Laur V,https://www.google.com/maps/contrib/102255021968450959536/reviews?entry=ttu,5,"My absolute favourite outlet of VA. Kudos to the lovely staff who always go above and beyond! Can always rely on the Paya Staff to help me out, esp Syam and Nadra Facilities are also always clean and well maintained!",4 months ago,2024-08-10T11:35:31,Thank you for the fantastic feedback! High five to Syam and Nadra for their outstanding support. Were glad you enjoy the clean and well-maintained facilities at our Paya Lebar outlet. Your appreciation means a lot!,4 months ago,2024-08-10T11:35:31,0,5,4,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURib012bllREAE,Alona Danyliuk,https://www.google.com/maps/contrib/113954484981874780200/reviews?entry=ttu,5,"This fitness club is a good place to work towards your fitness goals!
The gym coaches are incredibly knowledgeable and supportive, always willing to help. Im especially thankful to Avan for creating a motivating and encouraging atmosphere and ensuring my gains. I always feel comfortable asking questions and pushing myself further. I highly recommend this gym to anyone looking to improve their health and well-being!",4 months ago,2024-08-10T11:35:32,Thank you for your feedback! Were thrilled to hear you're enjoying your time at our fitness club. Our coaches strive to provide the best support and motivation. A special shout out to Avan for creating such a positive and encouraging atmosphere. We look forward to continuing to help you achieve your fitness goals!,4 months ago,2024-08-10T11:35:32,0,42,120,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNydV9iSmNnEAE,Sunyani K,https://www.google.com/maps/contrib/106207172795943476360/reviews?entry=ttu,5,"I'm a member of VA for a number of years. I would like to shout out to 3 staffs at VA PLQ branch: Maya, Philip and Faiz. They have been very patient and helpful in locating my lost items, which are very important to me. I am truly grateful for their effort 
I hope VA will continue to have such a great standard of service!",4 months ago,2024-08-10T11:35:32,"Thank you for your feedback and for being a loyal member of Virgin Active. Were thrilled to hear about your positive experiences with Maya, Philip, and Faiz at the PLQ branch. They exemplify our commitment to excellent service. Well be sure to pass along your kind words to them.",4 months ago,2024-08-10T11:35:32,0,4,1,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSURMd2RhdFp3EAE,Swetha Sunder,https://www.google.com/maps/contrib/107867806446110023964/reviews?entry=ttu,5,,5 months ago,2024-07-10T11:35:32,"Thank you for taking the time to rate us 5 stars! Were thrilled to hear that you enjoyed your visit and had a positive experience at our club.



We appreciate your support and are delighted to hear that you found our facilities and services to your liking. We strive to provide our members with top-notch service and amenities to help them achieve their fitness goals.



We hope to see you in our club again soon and continue to provide you with a great experience. If theres anything we can do to further enhance your experience, please let us know via e-mail at paya@virginactive.com.sg or contact our club at 6911 0580.



Thank you again for choosing us and for sharing your positive feedback.",5 months ago,2024-07-10T11:35:32,0,41,55,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChZDSUhNMG9nS0VJQ0FnSUNMbS1EZklBEAE,Rahul Baid,https://www.google.com/maps/contrib/115658371348048994675/reviews?entry=ttu,3,"Not as good as other 4 VA gyms, in terms of gym equipment and other amenities. Just a basic gym.",5 months ago,2024-07-10T11:35:32,"Thank you for your feedback. We appreciate your perspective on our gym facilities. Were always looking for ways to improve, so your comments are valuable to us. If theres anything specific you feel we could enhance or add to improve your experience, please let us know. Your input helps us strive for better service and amenities for all our members.",5 months ago,2024-07-10T11:35:32,1,45,25,1,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUNMOU1mMHdRRRAB,Tao Ronald,https://www.google.com/maps/contrib/102534633616461331678/reviews?entry=ttu,5,"Virgin Active is definitely my go to place for training. I also would like to show my gratitude to one of the staff in PLQ, Philip who shows lots of energy and bring in motivation to members. Thank you so much to let me enjoy every minutes in the gym.",5 months ago,2024-07-10T11:35:32,Thank you for your feedback! Its wonderful to hear that Virgin Active is your preferred training spot. We will be sure to pass on your appreciation to Philip for his energetic approach and motivational impact on members like yourself. Heres to many more enjoyable workouts at the gym!,5 months ago,2024-07-10T11:35:32,0,1,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUR6MThEanBRRRAB,Daryl Wee,https://www.google.com/maps/contrib/117345466775265005360/reviews?entry=ttu,5,Pleased with this outlet's facilities and environment. Kudos to KC for the good experience and swift follow-up whenever her assistance is required. Keep grinding!,5 months ago,2024-07-10T11:35:32,Thank you for your positive feedback! We are glad youre pleased with our facilities and environment. We will make sure to pass on your kind words to KC for her excellent assistance and swift follow-ups. We appreciate your support!,5 months ago,2024-07-10T11:35:32,0,6,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUR6dnBlcXdnRRAB,Dang Quynh Van,https://www.google.com/maps/contrib/100433088072693543980/reviews?entry=ttu,5,"I have been visiting Virgin Active Paya Lebar since 2020. Most of the staff here are friendly and helpful, especially Im impressed with the lady named Hayti. She is very helpful to assist me with concerns and membership freezing matters when Im away.",5 months ago,2024-07-10T11:35:32,"Thank you for sharing your positive feedback! We are glad to hear that youve found the staff at Virgin Active Paya Lebar, particularly Hayati, to be friendly and supportive. Looking forward to seeing you again soon!",5 months ago,2024-07-10T11:35:32,0,5,,,,
ChIJgfCnragZ2jER9L5TfSSX0rg,Virgin Active Paya Lebar,ChdDSUhNMG9nS0VJQ0FnSUR6Z0tXRnNnRRAB,Jagabee,https://www.google.com/maps/contrib/102401191393902974461/reviews?entry=ttu,2,"Overall the studio needs to be upkeep better especially the pantry and washroom. Cups are super dirty, when I use a tissue to wipe, its brown on the inside. One of the even had mould on it because the cup was all the way hidden inside and probably not used for a long time. Toilet rolls are often used up. I dont see the studio being under staff. There are plenty of staff in fact but the studio is not at its best condition compared to the rest of the outlets in town.",6 months ago,2024-06-10T11:35:32,"Thank you for bringing these concerns to our attention. We recognize the importance of maintaining a clean and hygienic environment for everyone. Rest assured, we will address the issues promptly.



Well implement a stricter cleaning schedule to ensure that cups are thoroughly washed and inspected regularly to prevent any recurrence of mold. Additionally, well monitor the usage of toilet rolls more closely to ensure they are always available.



Your feedback is valuable to us, and we appreciate your patience as we work to improve the overall upkeep of the studio. If you have any further suggestions or concerns, please dont hesitate to let us know. Were committed to providing a comfortable and welcoming space for everyone.",5 months ago,2024-07-10T11:35:32,0,13,15,1,,
